dosef,energy,natom,mass,fmax,smax,hform,volume,gap_nosoc,gap
1.774970767,-36.24759751,5,294.73152,0.042614657,0.00033639,-1.093119502,213.9241239,0,0
1.776309402,-70.61762174,9,335.7,0.008449441,0.000998358,-1.645180194,221.9569708,0,0
0,-66.15093653,7,333.684,0.003646486,0.0009407,-2.426848076,202.5606853,0.398768549,0.400876501
4.104702368,-43.77285548,5,301.686,0.027973592,0.001604738,-0.971571096,178.9251238,0,0
3.084405852,-43.73116443,5,301.686,0.018168926,0.000892866,-0.963232887,178.1774509,0,0
5.736924768,-62.68146847,7,244.0174,0.009153623,0.00157573,0.373075933,163.4676321,0,0
6.452751094,-74.31143584,9,282.0142063,0.008138803,0.003310299,-0.64938176,187.8299464,0,0
2.596338279,-79.27349067,9,276.0154,0.004818179,0.001530498,-0.414721185,176.3976877,0,0
0.64093739,-76.01342229,9,787.9898063,0.007541404,0.00226536,-1.684269144,239.8922604,0,0
4.473614493,-74.39175254,9,293.7819823,0.006416957,0.002835278,-0.521416949,174.8974687,0,0
1.909613343,-81.147084,9,457.8298063,0.005753349,0.002463821,-0.612009334,213.0970469,0,0
1.210546695,-83.40334895,9,445.6552863,0.004786183,0.00203558,-1.252038772,217.8294481,0,0
1.915045329,-62.63909556,9,253.8534383,0.007171336,0.001959409,-1.463121729,233.5035457,0,0
1.264857063,-80.79947773,9,797.8213263,0.005815605,0.002168695,-1.189386414,218.2582959,0,0
1.007433007,-72.31117887,9,265.4978063,0.006896927,0.003223213,-1.63557543,202.7326555,0,0
1.824534267,-74.95799595,9,277.7958063,0.006013509,0.002215873,-1.114555105,184.8040363,0,0
1.568718156,-80.54202609,9,809.3898063,0.007145066,0.002085773,-0.419002899,215.6572258,0,0
1.588823789,-61.87108295,9,429.6531663,0.008576995,0.001543067,-1.363564772,284.8812427,0,0
0.683022827,-75.90109976,9,438.9258063,0.008686107,0.002056315,-1.717566641,244.4121257,0,0
6.25993856,-86.7352698,11,278.0314,0.007270792,0.001268153,-0.413297255,205.0091723,0,0
1.013625362,-88.47338954,11,784.007,0.004494945,0.000483599,-1.26330814,259.075916,0,0
6.367844899,-86.76317748,11,289.799176,0.008918716,0.000712955,-0.303834317,191.7686245,0,0
1.936035013,-93.67590874,11,453.847,0.008439586,0.00086995,-0.392264431,230.3565189,0,0
2.235847652,-95.94112233,11,441.67248,0.003903226,0.000617897,-0.916738393,235.3600158,0,0
1.865672836,-74.59607795,11,249.870632,0.006727078,0.000722077,-1.03664345,255.4563135,0,0
1.881450053,-93.51919606,11,793.83852,0.006577109,0.001123422,-0.882017824,235.8837143,0,0
1.458012203,-84.6387651,11,261.515,0.007456794,0.001582084,-1.211433191,220.5066161,0,0
2.591777543,-87.45073895,11,273.813,0.008685232,0.000748331,-0.800158087,200.9655202,0,0
1.765215622,-93.18061819,11,805.407,0.00966543,0.000469454,-0.244328926,232.8553424,0,0
1.608051635,-73.66601949,11,425.67036,0.007779588,0.00037238,-0.940456318,311.1171247,0,0
1.057379687,-88.17947125,11,434.943,0.008728882,0.000804492,-1.274042841,264.5578662,0,0
3.207616106,-61.3945449,7,749.993,0.006734075,0.000541764,-0.530506414,215.0873915,0,0
2.19129654,-61.3475351,7,749.993,0.00606845,0.000627745,-0.523790728,214.0901517,0,0
0.382202797,-83.04095073,9,781.991,0.005703971,0.000523119,-1.679105636,233.1545737,0,0
5.372333938,-63.78062326,7,255.785176,0.005822194,0.000535481,0.39205382,156.5488907,0,0
9.004362419,-78.89459324,9,287.783176,0.009746706,0.000639984,-0.235732582,181.194398,0,0
2.936657135,-69.98652175,7,419.833,0.007968912,0.000702839,0.354068322,181.4814763,0,0
1.936874571,-86.75134044,9,451.831,0.005378847,0.00073665,-0.448704493,196.7761472,0,0
1.29661189,-70.85167288,7,407.65848,0.005107627,0.000714664,-0.270096126,191.6777356,0,0
1.484023681,-90.12588309,9,439.65648,0.002551053,0.00046585,-1.21298701,212.1681941,0,0
4.981487638,-66.37871521,9,247.854632,0.007366036,0.000175841,-1.092635023,232.8819932,0,0
2.180111796,-88.42482189,9,791.82252,0.005038178,0.000476709,-1.250646876,212.9036151,0,0
0.638385281,-78.18636125,9,259.499,0.006385533,0.0014286,-1.502373472,195.9314164,0,0
1.715122956,-80.71262259,9,271.797,0.005416978,0.000905335,-0.967958066,179.3220783,0,0
1.580209386,-87.31153948,9,803.391,0.008757776,0.000192667,-0.385171053,206.7951352,0,0
5.388677773,-65.89936828,9,423.65436,0.008174222,0.000231612,-1.025152032,279.9756537,0,0
3.303860523,-65.87295769,9,423.65436,0.009735527,0.000321765,-1.022217521,281.5801425,0,0
0.438854944,-82.35722764,9,432.927,0.006525161,0.00036648,-1.648914182,237.2570825,0,0
1.442262894,-48.54924315,7,215.856632,0.009106176,0.000378814,-0.321749022,225.1575302,0,0
1.276487326,-68.76909511,7,759.82452,0.005537671,0.00078756,-0.264013588,190.8566986,0,0
3.033744487,-58.04292166,7,227.501,0.008464646,0.001482971,-0.517988809,184.266514,0,0
2.151744205,-62.67788317,7,239.799,0.005368349,0.000887057,-0.132126168,163.0168789,0,0
1.945061911,-69.77195974,7,771.393,0.007120678,0.00058174,0.546434323,182.3665087,0,0
1.82275827,-47.523518,7,391.65636,0.008732819,0.000121954,-0.156931143,266.9908778,0,0
2.375201012,-61.14862879,7,400.929,0.008905898,0.000845142,-0.554232684,220.7492909,0,0
2.411606048,-75.67900702,9,288.0022063,0.006931685,0.004239197,-1.09000078,185.5191133,0,0
2.868844691,-63.5461976,7,250.0054,0.00502014,0.00249965,-0.121599657,170.7810515,0,0
1.247749968,-76.94160774,9,793.9778063,0.015620916,0.003502033,-2.076067526,228.2468296,0,0
1.425670999,-89.68152509,11,789.995,0.007303114,0.001357666,-1.609320462,246.2143091,0,0
1.310503696,-85.20898846,9,787.979,0.006599309,0.00107087,-2.208665384,223.7035219,0,0
2.192792761,-63.37768254,7,755.981,0.007245995,0.001368701,-1.184954649,201.6317889,0,0
0.763515059,-80.36814219,9,463.8178063,0.007325965,0.002998608,-0.81412691,217.5945709,0,0
1.104796009,-92.77853552,11,459.835,0.005079842,0.001312765,-0.546866866,236.5851537,0,0
1.361272479,-70.68295009,7,425.821,0.010561061,0.001034551,-0.116564298,165.9245243,0,0
1.826408786,-95.60555615,11,447.66048,0.012231683,0.000850094,-1.122414196,237.1610016,0,0
1.67426231,-70.35752929,7,413.64648,0.011824469,0.002159871,-0.570647042,191.0280424,0,0
0.525508687,-70.00256714,9,259.8414383,0.008775627,0.002809934,-2.569951905,220.3692291,0,0
0.951081783,-82.01260241,11,255.858632,0.00930568,0.001518624,-1.947054765,240.2245019,0,0
0.875273337,-74.19967837,9,253.842632,0.008138634,0.000492708,-2.250297597,221.3746369,0,0
2.237392881,-54.09547554,7,221.844632,0.005717097,0.001313507,-1.485210792,201.3220424,0,0
1.779374085,-91.91867006,11,799.82652,0.006839698,0.001068168,-0.972697278,238.4677598,0,0
1.930895086,-74.61532977,9,271.4858063,0.008372031,0.004092891,-2.180258863,194.1987428,0,0
2.200726029,-87.05087933,11,267.503,0.005550274,0.002443163,-1.666898121,210.7756052,0,0
2.733350744,-81.2138279,9,265.487,0.005387356,0.002630141,-2.127425322,189.6949362,0,0
2.3122235,-60.66604034,7,233.489,0.004153959,0.00261962,-1.263862906,171.6594728,0,0
3.71521725,-60.61175322,7,233.489,0.008190422,0.003028735,-1.256107603,171.6496279,0,0
6.139774573,-75.77054845,9,283.7838063,0.008715818,0.003581965,-1.493505384,187.5239638,0,0
3.13690778,-75.73337116,9,283.7838063,0.0030202,0.003487583,-1.489374573,186.3786266,0,0
2.866485947,-88.19298657,11,279.801,0.010094445,0.000884607,-1.103816961,203.0105968,0,0
2.549599505,-63.30384678,7,245.787,0.007318878,0.001253349,-0.592692397,162.0015632,0,0
3.416775407,-66.62124366,7,777.381,0.009173681,0.001097189,0.625393763,194.4929374,0,0
0.4772768,-69.10751366,9,435.6411663,0.007187387,0.002024619,-2.456279295,267.09125,0,0
0.911840955,-80.97463907,11,431.65836,0.008294752,0.000791937,-1.841058097,290.9503288,0,0
1.226362736,-73.41730802,9,429.64236,0.017693806,0.000467149,-2.149145336,268.750605,0,0
1.934423763,-52.9164835,7,397.64436,0.009948945,0.000783518,-1.298497642,242.0710762,0,0
1.604028645,-77.87361269,9,444.9138063,0.012960573,0.003470675,-2.22540141,232.3023889,0,0
2.040779179,-90.33466014,11,440.931,0.004626097,0.001345139,-1.706150922,249.8636894,0,0
1.425815876,-85.32038981,9,438.915,0.009639827,0.001379214,-2.26682109,227.4220573,0,0
4.487344356,-63.60479487,7,406.917,0.008015801,0.001620379,-1.27625641,206.0749394,0,0
2.482490257,-63.594309,7,406.917,0.027059574,0.002268989,-1.274758429,205.5987352,0,0
1.20980791,-17.74162449,3,248.677695,0.007996813,0.000182149,0.245458503,151.3181067,0,0
0,-16.90538431,3,258.5671,0.002569129,0.00015304,-0.269461436,176.8409079,0.631750416,0.57220389
0,-18.67587569,3,163.0271,0.008283468,0.000337948,-0.568625232,154.5926938,0.826616834,0.781999307
0,-17.64430136,3,211.6561,0.006825707,0.000157189,-0.317433787,168.9938674,0.271005571,0.261254155
1.937270601,-17.11783453,3,462.391995,0.002717884,2.96E-05,-0.091611511,207.3265038,0,0
0.42186611,-17.01071619,3,375.171595,0.001199963,5.01E-05,-0.145238729,158.600327,0,0
0.398503548,-16.9061235,3,509.2304,0.003088079,5.90E-05,-0.106707835,173.3185987,0,0
0,-14.8870065,3,293.844,0.008098402,0.000185152,-1.337002166,185.763546,0.945659414,0.824357394
0,-13.23032951,3,385.29847,0.00335075,3.28E-05,-0.887109836,209.6312575,0.8433374,0.709259442
0,-13.86564375,3,340.84447,0.007134852,4.95E-05,-1.032214582,202.108288,0.946394267,0.808826352
0,-17.01509491,3,385.061,0.008638097,6.20E-05,-0.940364971,226.766878,0.299139811,0.144101767
0,-18.90021044,3,289.521,0.003897497,6.08E-05,-1.277736814,205.8214975,0.981996788,0.886304587
0,-17.93090245,3,338.15,0.000710935,4.29E-05,-1.047300816,218.0860203,0.173516557,0
0.888809533,-19.96507984,3,379.851995,0.007810799,0.000157856,0.19130672,167.56105,0,0
0.706820567,-20.00870355,3,292.631595,0.005186693,8.19E-05,0.08743215,158.0049706,0,0
1.399711984,-19.39764082,3,426.6904,0.004486367,6.81E-05,0.294786392,173.8580702,0,0
1.40163051,-14.86402315,3,211.304,0.002771008,0.000120226,-0.097341051,166.9500899,0,0
0.720020948,-14.05047545,3,258.30447,0.002123618,0.00011075,0.138174849,180.787011,0,0
0,-19.32738823,3,302.521,0.006551058,3.67E-05,-0.479129409,186.1107484,1.266055953,1.136065875
0,-21.17817282,3,206.981,0.004730597,8.45E-05,-0.805057607,166.8669927,1.541144137,1.452932834
0,-20.12368162,3,255.61,0.003322416,4.25E-05,-0.546227208,178.5793692,1.015927476,0.992590183
1.482074642,-19.56925869,3,376.808365,0.009796546,9.87E-05,0.031247103,185.5393477,0,0
1.359362591,-19.40145416,3,289.587965,0.005767913,0.000149957,-0.002151388,176.4404232,0,0
0.741121529,-19.12182893,3,423.64677,0.007933536,5.42E-05,0.094723689,174.4242613,0,0
0.87723553,-15.96318046,3,208.26037,0.009709447,0.00010438,-0.755726819,169.5989861,0,0
0.784545587,-14.33500506,3,299.71484,0.005622198,9.65E-05,-0.315335021,193.4770128,0,0
0.849175379,-14.96541965,3,255.26084,0.003877602,3.50E-05,-0.458806549,185.972548,0,0
1.797929274,-18.98173282,3,299.47737,0.003921138,3.36E-05,-0.655910939,202.8111827,0,0
1.407724233,-20.83659338,3,203.93737,0.003762156,5.42E-05,-0.983197795,183.577214,0,0
2.113750695,-19.8762752,3,252.56637,0.007993384,3.99E-05,-0.7557584,196.1567467,0,0
1.3293648,-18.82247185,3,464.849875,0.002883109,4.16E-05,0.110176049,186.7427814,0,0
1.165250867,-18.66678452,3,377.629475,0.006365208,0.000127624,0.072738493,178.9273026,0,0
1.7499453,-18.31512559,3,511.68828,0.002076768,2.60E-05,0.193624803,170.4227558,0,0
0.705439416,-14.89485442,3,296.30188,0.009794853,0.000165463,-0.569618142,164.961375,0,0
0.662091316,-13.18101962,3,387.75635,0.009091144,4.53E-06,-0.100673205,187.9410343,0,0
0.752152249,-13.81774097,3,343.30235,0.004415433,2.99E-05,-0.24624699,180.8873476,0,0
1.821605555,-18.24692849,3,387.51888,0.007873003,2.19E-05,-0.580976163,203.0719134,0,0
1.258315415,-20.26312622,3,291.97888,0.005800842,4.22E-05,-0.962042073,183.3538868,0,0
1.910842273,-19.18127295,3,340.60788,0.003795483,4.37E-05,-0.694090983,195.8359071,0,0
2.148739507,-16.28390469,3,331.768995,0.004966981,0.000224588,-0.085634897,192.1231997,0,0
0.573846435,-16.15345838,3,244.548595,0.001952199,0.000375689,-0.131486127,150.6998715,0,0
0.588122641,-15.89757286,3,378.6074,0.003002701,0.000285119,-0.042524287,168.96239,0,0
0,-14.03776318,3,163.221,0.003865094,0.000279758,-1.32592106,180.3288568,0.86009496,0.82986888
0,-12.38237492,3,254.67547,0.004766087,0.000233171,-0.876458307,208.3789964,0.735569413,0.679220063
0,-12.99752992,3,210.22147,0.002056236,0.000255038,-1.014843308,199.2115173,0.795097427,0.745226921
0,-15.82813526,3,254.438,0.009644448,0.000275453,-0.816711753,206.452338,0.164755838,0
0,-17.537268,3,158.898,0.007890081,0.000388484,-1.095422665,184.662691,0.569493978,0.505319675
0,-16.73549783,3,207.527,0.002716531,0.000250121,-0.920832611,198.5017987,0.177329169,0
1.5381651,-17.36657835,3,334.843495,0.005798981,6.92E-05,0.164807218,175.8690018,0,0
1.637973341,-17.26665935,3,247.623095,0.004192352,6.92E-05,0.108780217,164.2645843,0,0
1.126709408,-16.83355729,3,381.6819,0.006140255,4.01E-05,0.256814235,169.3239117,0,0
0.590443033,-19.76364812,3,467.741995,0.000964738,3.25E-05,0.352783959,165.3578721,0,0
0.721811302,-19.84963444,3,380.521595,0.000839988,1.51E-05,0.234788519,157.1323416,0,0
1.401711342,-19.07517096,3,514.5804,0.003041776,3.40E-05,0.496609679,171.2857208,0,0
1.126494262,-14.20660212,3,299.194,0.009915069,8.55E-05,0.216132628,155.7904707,0,0
7.562079383,-12.60462476,3,390.64847,0.008676985,4.02E-05,0.647791745,175.9834544,0,0
0.12357559,-13.31237695,3,346.19447,0.002772745,5.66E-05,0.478541015,168.5174361,0,0
0,-19.14348511,3,390.411,0.006598349,2.71E-05,-0.323495038,186.0718361,1.357271401,1.038068493
0,-21.2173964,3,294.871,0.009997643,9.50E-05,-0.7237988,166.9996668,1.695802341,1.401412838
0,-20.02557482,3,343.5,0.001543873,1.19E-05,-0.419191606,178.5038723,1.242759596,1.142474456
0.730633626,-17.28963856,3,375.125995,0.006014543,0.000101342,-0.183212853,207.5314168,0,0
1.445859448,-16.92153652,3,287.905595,0.003867822,6.86E-05,-0.149845508,197.4058935,0,0
0.447188533,-17.07936219,3,421.9644,0.003006101,0.000133077,-0.198787398,175.424596,0,0
0,-15.31010158,3,206.578,0.006781184,5.91E-05,-1.512367194,192.1221004,0.950488227,0.911686042
0,-13.723804,3,298.03247,0.005486916,1.26E-05,-1.085934667,216.4926206,0.834734872,0.773831724
0,-14.35181388,3,253.57847,0.0035557,9.33E-05,-1.228604626,208.7524893,0.932796744,0.876802917
0,-17.14230051,3,297.795,0.005880717,8.80E-05,-1.017100171,229.2103551,0.416812618,0.262016107
0,-18.90866388,3,202.255,0.004943712,4.45E-05,-1.31488796,208.8403401,0.89291562,0.828945459
0,-18.04422013,3,250.884,0.00808625,3.15E-05,-1.119406711,221.2847288,0.345217626,0.207617938
0,-10.08834529,3,237.971595,0.009369579,9.62E-05,-0.145115096,230.7138826,1.531263051,1.288944867
0,-11.66149706,3,320.9444,0.004057109,9.21E-05,-0.44149902,252.0200394,2.086154939,1.250364213
0,-12.15048857,3,276.4904,0.006091488,0.000131753,-0.537829523,245.9613661,2.284002568,1.496658524
0,-11.62660714,3,323.4014,0.009453388,7.57E-05,-0.561535713,256.2960411,2.260045116,1.290102363
0,-11.09097702,3,367.94487,0.009722669,5.56E-05,-0.286992339,263.7510171,1.563251539,0.452304754
0,-11.0693557,3,372.0304,0.009674402,0.000135305,-0.468451899,276.0494254,1.847025182,0.577041115
0,-10.92882287,3,233.724,0.002811235,5.74E-05,-0.286607624,237.8322212,1.507748884,1.426792548
0,-10.88973418,3,236.181,0.001740375,4.44E-05,-0.405244727,242.415959,1.761473053,1.674343664
0,-9.937264033,3,329.264,0.003845349,3.54E-05,-0.247088011,266.8336277,1.465247391,1.318498698
0,-11.40690841,3,189.27,0.009320639,8.14E-05,-0.379302802,231.5462597,1.705613467,1.669372279
0,-9.915294747,3,327.63547,0.006386695,8.32E-05,-0.182764916,259.4166149,1.280515923,1.007634645
0,-10.36090142,3,284.81,0.008462837,7.70E-05,-0.321633806,261.8178493,1.67717665,1.393547383
0,-10.62055239,3,414.85587,0.00599811,8.54E-05,-0.328517463,273.3405045,1.718513289,0.483672787
0,-10.625458,3,416.4844,0.004332408,2.43E-05,-0.387152666,281.4350788,1.852393176,0.578936288
0,-10.13993404,3,463.48487,0.008030272,7.23E-05,-0.260978013,291.363493,1.661567708,0.391076399
0,-10.43466686,3,280.635,0.001800099,3.74E-05,-0.320222286,248.3075279,1.554963904,1.464688102
0,-10.36659695,3,280.72447,0.003887232,3.10E-05,-0.13486565,249.7295902,1.192306449,0.794848232
0,-9.472384649,3,376.26447,0.00806357,1.99E-05,-0.127794883,277.0448733,1.238415562,1.016038691
0,-10.59092867,3,186.885595,0.001324725,6.44E-05,-0.088309556,207.5422371,1.499778383,1.416560582
0,-11.07911137,3,142.431595,0.006727857,9.32E-05,-0.184370457,200.0210771,1.748505431,1.730944471
0,-10.13149341,3,233.796595,0.006962264,7.61E-05,-0.133497803,218.0464224,1.610029443,1.497109736
0,-10.57581943,3,189.342595,0.00696048,0.000123661,-0.21493981,211.2132319,1.780994509,1.716803125
0,-9.581549614,3,280.797065,0.0061946,0.00013913,0.014150129,231.1001624,0.832966444,0.44649386
0,-9.966994181,3,233.886065,0.005925721,9.41E-05,0.08400194,221.5282554,0.58638881,0.221507547
0,-9.69718211,3,282.425595,0.005920213,2.56E-05,-0.081394037,236.2083753,1.342123804,1.064776452
0,-9.232854601,3,329.426065,0.004042955,1.77E-05,0.037715133,247.7803497,0.804756987,0.329736445
0,-11.15546075,3,367.8554,0.004121608,1.20E-05,-0.471153585,262.479738,2.068341375,1.074469533
0,-18.17353606,4,209.38,0.006530221,6.70E-05,-0.246384016,280.050253,1.746152634,1.713780631
0,-16.81871595,4,303.202,0.003776811,7.22E-05,-0.205178986,290.5460883,1.155963675,1.12114219
0,-15.60067346,4,400.46,0.006451418,8.44E-05,-0.039668365,316.6735142,0.881126764,0.815331287
0,-21.30040843,4,123.895048,0.008135904,5.96E-05,0.039897892,261.9884775,0.903161944,0.902567659
0,-17.72963775,4,478.52,0.005795609,0.000120484,-0.513909439,307.878793,1.672692338,1.16237556
0,-16.5236622,4,572.342,0.009035119,0.000114582,-0.509915551,331.9482276,1.288546616,0.788902758
0,-15.31180145,4,669.6,0.007568537,7.97E-05,-0.345950362,368.3181547,1.244188806,0.44538711
0,-19.17989975,4,120.29,0.009587849,0.000133899,-0.056474938,276.1891926,1.422500056,1.416529456
0,-17.50590553,4,214.112,0.002752371,6.07E-05,0.064523618,294.8526847,1.209584758,1.195080591
0,-16.20593638,4,311.37,0.005510122,5.74E-05,0.250515906,301.1397532,0.432840254,0.388120284
0,-17.92815155,4,301.54,0.002244882,9.23E-05,-0.415037888,300.6994552,1.494497302,1.414027531
0,-16.63419243,4,395.362,0.006214837,2.24E-05,-0.389048107,323.3351033,1.012245294,0.922535256
0,-15.38526893,4,492.62,0.002716088,1.76E-05,-0.215817232,356.3514972,0.780866111,0.602765471
0,-18.48425744,4,299.68638,0.005263983,0.000173376,0.041935641,306.4451338,0.848685398,0.834717639
0.519937244,-16.59071334,4,118.083077,5.50E-10,0.000120008,-0.239678334,367.6776742,0,0
0.49673203,-15.02289378,4,211.905077,9.91E-09,4.75E-05,-0.145223445,410.5096526,0,0
0.510373156,-13.45895498,4,309.163077,2.79E-09,1.70E-05,0.106761254,475.7648461,0,0
4.930306064,-16.91990814,4,482.0808,2.12E-07,3.00E-05,0.146022966,465.3644304,0,0
2.51432667,-16.91984002,4,482.0808,1.11E-07,3.88E-05,0.146039995,465.3644304,0,0
3.798568197,-15.76857961,4,575.9028,3.63E-07,0.000188684,0.136355098,503.4282111,0,0
2.645485496,-15.76457505,4,575.9028,3.46E-07,1.30E-05,0.137356237,503.4282111,0,0
6.300973444,-14.71925535,4,673.1608,1.10E-07,1.34E-05,0.259686163,568.4165189,0,0
1.826606593,-14.71495185,4,673.1608,1.46E-09,0.000120686,0.260762036,567.3599346,0,0
0.483665211,-10.96931272,4,288.948,1.41E-07,2.26E-05,-0.239828179,403.6707802,0,0
0.506474323,-9.654997273,4,382.77,9.22E-08,4.74E-05,-0.208749318,440.8948229,0,0
0.569094191,-8.466426596,4,480.028,4.67E-07,4.46E-05,-0.050606649,503.5066746,0,0
0.435153114,-14.84084593,4,203.566,1.38E-12,0.000171543,-0.219711483,378.7629183,0,0
0.439860667,-13.56228386,4,297.388,3.20E-07,1.61E-05,-0.197570964,417.7897103,0,0
0.470362079,-12.24359716,4,394.646,4.70E-07,2.75E-05,-0.006899289,479.2230826,0,0
1.012378931,-16.47614204,4,209.38,4.58E-12,5.04E-05,0.177964491,402.3519534,0,0
0.510368064,-15.18388012,4,303.202,1.80E-13,0.000122301,0.20352997,439.6444051,0,0
4.050734971,-13.91047822,4,400.46,4.05E-07,8.92E-05,0.382880446,494.2707435,0,0
1.796524545,-13.9069365,4,400.46,1.38E-12,0.000148997,0.383765875,495.0694881,0,0
0.531139929,-14.49116023,4,293.756,3.67E-08,4.76E-05,-0.202290058,439.4730871,0,0
0.523567315,-13.35023124,4,387.578,4.65E-07,0.000124823,-0.21455781,478.5290194,0,0
0.549722543,-12.18073271,4,484.836,1.10E-06,3.77E-05,-0.061183178,543.0285498,0,0
0.20029039,-16.315264,4,478.52,3.35E-06,0.000145222,-0.160315999,497.3189936,0,0.422131899
0.134193879,-15.15224828,4,572.342,4.00E-07,1.97E-05,-0.167062069,535.1043882,0,0.478362885
0,-13.90207348,4,669.6,1.52E-07,4.12E-05,0.006481629,602.3714801,0.153410501,0.271209682
2.139045473,-15.9891876,4,307.64,2.41E-08,5.85E-05,0.244703101,436.2289378,0,0
4.714125183,-17.30563218,4,120.29,3.87E-06,0.000206055,0.412091955,355.129257,0,0
1.851987733,-17.30319734,4,120.29,2.25E-13,0.000102501,0.412700666,355.1753513,0,0
3.803221028,-14.84396079,4,401.462,1.96E-08,0.000126091,0.233509803,474.7549651,0,0
2.293271154,-14.83996897,4,401.462,2.18E-08,6.77E-06,0.234507757,474.7549651,0,0
4.005180988,-13.84864578,4,498.72,3.18E-07,4.71E-05,0.343338555,538.0477119,0,0
1.596143686,-13.84639183,4,498.72,3.97E-12,1.20E-05,0.343902042,538.0477119,0,0
1.80867977,-15.85297266,4,214.112,3.58E-11,5.07E-05,0.477756835,399.0256632,0,0
1.833318739,-14.62532804,4,311.37,1.67E-13,0.000154111,0.64566799,452.6267918,0,0
1.02213864,-16.35104418,4,301.54,0.000396834,3.36E-05,-0.020761044,466.3421888,0,0.066794125
1.066819778,-15.15976267,4,395.362,4.71E-05,9.63E-06,-0.020440667,506.2246568,0,0.084322016
0.950331574,-13.87372587,4,492.62,5.90E-07,1.68E-05,0.162068533,571.1195109,0,0.028127616
0.465473214,-11.58496664,4,194.88,2.23E-06,4.30E-05,-0.265241661,345.5590115,0,0
0.46228775,-10.04883212,4,288.702,8.52E-07,0.00019432,-0.17870803,383.0101732,0,0
0.534529062,-8.639741365,4,385.96,4.25E-07,2.80E-06,0.034564659,445.5299988,0,0
2.517742359,-21.59406887,6,343.9764,0.00914294,8.18E-05,0.066321855,581.1551503,0,0
3.086502852,-19.31463119,6,531.6204,0.002970579,3.91E-05,0.049561469,645.7837133,0,0
6.071058244,-17.92541692,6,726.1364,0.008063679,1.80E-05,0.095763846,757.0230281,0,0
0.573293412,-27.48608004,6,182.203077,0.006541431,9.51E-05,-0.616346673,297.6076218,0,0
0.531052006,-24.71418289,6,369.847077,0.009165333,0.000166511,-0.551030481,371.2131705,0,0
2.055481782,-21.70096946,6,564.363077,0.004175071,0.000128676,-0.234161576,450.1110677,0,0
1.653423773,-22.13452924,6,522.173138,0.002490135,0.000165303,0.072911793,576.4677525,0,0
1.766227715,-20.02316057,6,709.817138,0.002365144,0.000122514,0.028139905,644.0432672,0,0
3.427325662,-18.86697211,6,904.333138,0.003894698,7.72E-05,0.035504649,753.8371742,0,0
1.564614701,-24.94294427,6,546.2008,0.004544441,2.31E-05,0.119509288,582.5067454,0,0
2.327068489,-21.55196679,6,928.3608,0.009521254,6.87E-05,0.102672201,703.6958757,0,0
3.11392928,-21.53905571,6,928.3608,0.006888949,6.39E-05,0.104824048,703.5324216,0,0
0,-19.08010714,6,353.068,0.009188751,5.21E-05,-0.15235119,575.0109374,1.52264363,1.520448428
0,-16.86516172,6,540.712,0.005692337,5.77E-05,-0.179860286,556.7892167,1.367826338,1.363700746
0,-15.0685573,6,735.228,0.009529737,5.04E-05,-0.065759549,641.9333948,1.125772316,1.06820189
3.949313283,-33.67169454,6,246.106388,0.00717541,0.000176255,-0.150282424,478.0497582,0,0
0,-30.50651238,6,433.750388,0.005583928,0.000101118,-0.01941873,539.108492,0.357226726,0.33537186
0,-30.50340217,6,433.750388,0.004978798,0.000117975,-0.018900361,539.9537848,0.247827734,0.231402017
0,-28.40897464,6,628.266388,0.003893197,0.00016987,0.14483756,638.1128232,0.446756923,0.434460832
0,-28.388932,6,628.266388,0.006456255,0.00017115,0.148178,640.2941743,0.345319372,0.331481683
3.725651751,-36.29106683,6,232.2322,0.007193214,0.000164568,-0.193511138,551.1734124,0,0
4.39871053,-33.08482162,6,419.8762,0.007795135,0.000111637,-0.055803604,637.4636739,0,0
6.734618936,-30.25057201,6,614.3922,0.004933165,8.45E-05,0.231237999,775.1637647,0,0
5.640329108,-30.4794749,6,614.3922,0.002568151,8.27E-05,0.193087517,769.3284929,0,0
3.316060688,-23.8588702,6,255.332,0.006047091,0.000365192,-0.032478366,515.4408243,0,0
14.55774766,-21.2954561,6,442.976,0.005065012,0.000245443,-0.001909351,580.8755402,0,0
3.797835162,-19.57788401,6,637.492,0.005716023,0.000208025,0.099019331,686.0004116,0,0
0,-35.25283145,6,239.93,0.008345851,0.000297485,-0.142805241,506.5390203,0.195586683,0.19372217
2.344315082,-34.83944202,6,239.93,0.009166305,0.00029469,-0.073907003,500.560868,0,0
3.788405526,-31.5600847,6,427.574,0.002176544,0.000201319,0.075985883,615.3432927,0,0
3.931689172,-29.25559164,6,622.09,0.005048016,0.000163539,0.274734726,736.6027944,0,0
3.12064576,-21.48327822,6,267.686,0.007646924,0.000172575,0.105786964,495.2469286,0,0
0.526433425,-19.90683979,6,455.33,0.007792544,4.13E-05,-0.028139965,714.9245859,0,0
1.259550907,-17.80064545,6,649.846,0.004482654,0.000131825,0.137559092,762.5415266,0,0
0,-25.09699025,6,273.5,0.003135667,7.81E-05,0.041168292,489.7285975,0.285601079,0.283840222
0.597898586,-22.73743989,6,461.144,0.00805423,4.36E-05,0.037760019,536.3648433,0,0
0.746634346,-20.22832084,6,655.66,0.005055633,3.22E-05,0.270613193,888.9150992,0.034280302,0.03235786
0,-22.28630384,6,357.876,0.008839775,0.000231638,-0.074717307,469.4191016,0.410265395,0.410152152
0.659947068,-19.69820675,6,545.52,0.005932543,2.18E-05,-0.040034459,745.0355638,0,0
